大类,地区/小类,子类,地点,学校,活动名,群号,群名称,说明
功能性公开群,综合性东方群,其他,,,,488353397,东方响子脸同好会,响子脸爱好者聚集地
功能性公开群,综合性东方群,其他,,,,513638158,鈴奈庵の游研屋,"东方主题的闲聊群,平时可能会围绕南昌组织茶会或者cosplay团片的拍摄("
功能性公开群,综合性东方群,其他,,,,973659160,東方幻想空間琪軟公司 ~ CIRNOS PERFEKTVA GRUPPCHATT,你的妖怪之山隐私选择 ©2023 Cirnosoft Corporation
功能性公开群,综合性东方群,其他,,,,275583634,🚛河城にとり物流 ~ KawasiEx,我们的解决方案将人与一切可能性联系在一起。将人与商品、服务和思想联系起来，可以创造机会，改善生活。我们相信互联的世界更加美好，正是这一理念，指引着我们不断前行。 ©2023 Cirnosoft C...
功能性公开群,综合性东方群,其他,,,,891874583,东方摸鱼乡,本打算建立一个社畜only的车万群 但是社畜车万人太稀少了！！总之不论你是谁欢迎大家一起进来摸鱼罢 （摸鱼有风险，水群需谨慎）
功能性公开群,综合性东方群,其他,,,,594586197,东方project 魅音幻想,本群为东方project同好交流群，以分享东方趣闻，分享同人创作为主。
功能性公开群,综合性东方群,其他,,,,123120927,幻想乡的HIFI神社,车万人和HIFI发烧友的同好交流群，由一群热爱东方同人音乐的广door人组建，欢迎各位东方众和烧友交流讨论 群内会不定期抽奖送专辑（woc，太hifi了）
功能性公开群,综合性东方群,其他,,,,892694757,博麗電車区,主要讨论“东方+轨道交通”（以日铁为主）相关话题。欢迎各位车万人和车迷围观。基于BVETs的模拟线路“幻想乡铁道环状线”正在开发中！入群问题：说出一个车万角色或一款日本铁道车辆的名称
功能性公开群,综合性东方群,其他,,,,471022059,东方Project买卖群,交换东方相关物品为主
功能性公开群,综合性东方群,其他,,,,912837099,月虹市场车万海淘交流群,主营车万周边代购，旨在帮助各位同好入手心仪的同人作品，为喜爱的东方社团提供支持渠道
功能性公开群,综合性东方群,其他,,,,731583318,🌸GSK自動車技研所🌸～幻想乡车辆管理所,喜好东方与汽车改装的众人们，在幻想乡内开设的车管所罢了
功能性公开群,综合性东方群,其他,,,,934213907,东方猜画画🥦Draw&Guess,是Steam游戏《你画我猜Draw&Guess》的东方群！每晚都有房间可以让大家一起画猜！快进来玩！
功能性公开群,综合性东方群,其他,,,,597600984,东方project～Car car man'Gensokyo,一个普通东方闲聊群，非常欢迎所有东方众进群一起玩
功能性公开群,综合性东方群,其他,,,,650021352,🍥Dreamer云梦都 2群🐝,这里是 东方×MC 唠嗑群~（但其实什么都聊啦），欢迎各位东方同好来到和谐友爱的云梦都大家庭！
功能性公开群,综合性东方群,其他,,,,892607907,地灵殿【地底研究所】,一个很小的车万闲聊群（当然什么都可以聊（小声））欢迎来水群（
功能性公开群,综合性东方群,其他,,,,776721747,baka神社,baka神社正如其名，位于美丽的雾之湖旁，就是由偶琪露诺建立的神社。欢迎各位妖精妖怪人类半灵幽灵亡灵天人神仙人车车人进群闲聊~
功能性公开群,综合性东方群,其他,,,,961664419,TANTE PROJECT端点研究学会,点击图片进入 🎨端点研究学会欢迎各位TOUHOU爱好者前来交流！
功能性公开群,综合性东方群,其他,,,,779593410,古明地下天子足球514,汇集五湖四海的东方足球爱好者聚集地，欢迎来幻想乡一起看球约球~
功能性公开群,综合性东方群,其他,,,,727874481,🌻太阳花田🌻开始新企划！,这里是太阳花田哦，不管是什么人都可以来这里闲聊www
功能性公开群,综合性东方群,其他,,,,787646847,「❄️霧の湖边的冰屋❄️」,大家好哦~这里是雾之湖！欢迎大家过来和我们聊天！
功能性公开群,综合性东方群,其他,,,,696145050,紅魔館後花園[VRC],在VRCHAT游戏里东方厨聚会用的群聊，想入坑vrchat的或者想在vrchat里找东方厨一起玩的都可以来
功能性公开群,综合性东方群,其他,,,,522646770,众神眷恋的KARDS星,车万kards爱好者交流群，欢迎进群交流
功能性公开群,综合性东方群,其他,,,,670562786,博丽神社,位于幻想乡某处的博丽神社
功能性公开群,综合性东方群,其他,,,,821965731,我们都是车车人,一个简简单单的车车人交流群，同时也是莉莉云/东方狗下载站的用户交流群~
功能性公开群,综合性东方群,其他,,,,909497329,东方stellaris 深空幻想乡,东方及群星爱好交流群
功能性公开群,综合性东方群,其他,,,,973054383,幻想乡会计师事务所,来学会计（
功能性公开群,综合性东方群,其他,,,,550138303,拾梦茶话会,我们是一个致力于对B站上失效的东方视频进行弹幕或视频补档的社团。本群为外部讨论群，欢迎加入我们投稿或参与补档活动，也可查阅我们的官网 https://thrd.sthcraft.com
功能性公开群,综合性东方群,其他,,,,445800056,神威.雾湖之光,一个小小的聊天群，欢迎大家畅所欲言～
功能性公开群,综合性东方群,其他,,,,1060385355,恋恋的心跳大冒险及其二创交流群,本群致力于反击月之都拯救幻想乡
功能性公开群,综合性东方群,其他,,,,431873694,东方Geocaching寻宝同好会,欢迎世界各地的东方寻宝人加入！
功能性公开群,综合性东方群,其他,,,,638934098,東方业余无线电,荡漾的电波之海，東方HAM们永远的家
功能性公开群,综合性东方群,其他,,,,1048405379,百草書屋｜東邦漢研社～Imperishable Sinica~,欢迎各位对汉字和汉语感兴趣的车车人和邦邦人加入！(｡･ω･｡)ﾉ♡
测试,测试,测试,测试,测试,测试,852240229,测试群1,测试
测试,测试,测试,测试,测试,测试,1009106344,测试群2,测试
地区性东方群,北京市,,北京市,,,962030441,北京东方众高中生联谊,
学校东方群,北京市,,北京市,,,313800853,东方民俗社,
学校东方群,北京市,,北京市,北京科技大学,,806489289,北科东方project同好群,
学校东方群,北京市,,北京市,北京101中学,,981870625,101东方同好会,
学校东方群,浙江省,,杭州市,北京航空航天大学,,660859509,北航幻想乡杭州支部,
活动官方群,地区性活动,,北京市,,东方钟鼓铭,1039298265,东方钟鼓铭游客群～第一届绝赞筹备中,
活动官方群,地区性活动,,北京市,,九州拾遗·地底幻想之旅,1080887650,4.25北京『九州拾遗·地底幻想之旅1st』游客群,
活动官方群,地区性活动,,北京市,,东方清源录,1082812816,东方清源录例会游客群,
活动官方群,地区性活动,,北京市,北京理工大学,沙包大会,514151014,沙包大会十九回～Next Dream…,
活动官方群,地区性活动,,北京市,,北京THO（二群）,563284859,（二）北京tho『京華萬象展』,
活动官方群,地区性活动,,北京市,,东方人人人,815948982,东方人人人-第七届绝赞筹备中,
活动官方群,地区性活动,,北京市,北京林业大学,东方林藁府（东方冰琪林）,924649236,东方林藁府03 东方冰琪林游客群～Chill in wonderland,
活动官方群,地区性活动,,江苏省无锡市,,无锡·博丽大结界东方社群十周年纪念THO,60852790,无锡·博丽大结界东方社群十周年纪念THO,
活动官方群,地区性活动,,江西省,,江西THO-梦违赣鄱荟萃·伍~秋水鸣歌再宴,1057195011,江西THO-梦违赣鄱荟萃·伍~秋水鸣歌再宴,2群
活动官方群,地区性活动,,河北省唐山市,,唐山THO02,1055673901,唐山THO02,
活动官方群,地区性活动,,安徽省宿州市,,宿州THO01-绯想汴苑,168592745,宿州THO01-绯想汴苑,
活动官方群,地区性活动,,重庆市重庆市,,重庆秘封only——魔都落霞,2163029042,重庆秘封only——魔都落霞,
活动官方群,地区性活动,,湖北省武汉市,,武汉THO-10,679221443,武汉THO-10,
活动官方群,地区性活动,,江苏省南京市,,东方霏雨韵～南信THP1.5,2158025480,东方霏雨韵～南信THP1.5,
学校东方群,吉林省,,四平市,,四平市&吉林师范大学东方茶会01绯想幻源,112318068,四平市&吉林师范大学东方茶会01绯想幻源,
活动官方群,地区性活动,,内蒙古自治区呼和浩特,,内蒙古THP03～草原朔梦想,1002080300,内蒙古THP03～草原朔梦想,
活动官方群,地区性活动,,安徽省池州市,,皖南四市联合THP,687907261,皖南四市联合THP,
学校东方群,广东省,,佛山市,,佛山东方学生例会·幻想梦月谣,936240411,佛山东方学生例会·幻想梦月谣,
活动官方群,地区性活动,,山东省枣庄市,,枣庄THP01 ~ 枣庄红月祭,1064395892,枣庄THP01 ~ 枣庄红月祭,
活动官方群,地区性活动,,湖北省孝感市,,孝感THP01-翠槐游吟,1040351212,孝感THP01-翠槐游吟,
活动官方群,地区性活动,,河北省石家庄市,,古明地恋only in石家庄,1037193419,古明地恋only in石家庄,
活动官方群,地区性活动,,安徽省宣城市,,宣城THP01 东方文文春,871050806,宣城THP01 东方文文春,
活动官方群,地区性活动,,河南省信阳市,,信阳THP01,1001523870,信阳THP01,
活动官方群,地区性活动,,江苏省苏州市,,『临时结界』Rolling contact东方同人音乐聚会,347598664,『临时结界』Rolling contact东方同人音乐聚会,
活动官方群,地区性活动,,上海市,,东方频率偏移Vol.2 上海站,777088851,东方频率偏移Vol.2 上海站,DJ LIVE
活动官方群,地区性活动,,南昌市,,南昌THP01 东方寻星梦,1080769953,南昌THP01 东方寻星梦,
活动官方群,地区性活动,,宁波市,,奉化THP1 东方夏日祭,912291707,奉化THP1 东方夏日祭,已取消
活动官方群,地区性活动,,莆田市,,莆田THP-01,2153061561,莆田THP-01,
活动官方群,地区性活动,,淮南市,,淮南THP2,1046016985,淮南THP2,
活动官方群,地区性活动,,,,,782790516,展会37付丧神THP,
活动官方群,地区性活动,,,,,237382642,广域推送关闭 展会44天人THP,
活动官方群,地区性活动,,浙江绍兴,,绍兴tho,120048721,播报关闭 展会98绍兴tho防炸群（禁言.ver）,
组织实体官方群,社团官方群,,,,,828427097,播报关闭 社团94东方吧吧群,
组织实体官方群,社团官方群,,,,,667582378,播报关闭 社团99西园编辑部,
组织实体官方群,社团官方群,,,,,467840837,社团47赤心文创社,
组织实体官方群,社团官方群,,,,,682237529,社团33秘海潮汐,
组织实体官方群,社团官方群,,,,,787712108,社团07东方新春宴,
组织实体官方群,社团官方群,,,,,959553755,社团01RM赤色公馆,
组织实体官方群,社团官方群,,,,,979278940,广域推送关闭 社团89《晚安东方》观众群,
组织实体官方群,社团官方群,,,,,779770445,社团44苑神丐帮,
组织实体官方群,社团官方群,,,,,615736819,社团08天狗突击队,
组织实体官方群,社团官方群,,,,,544982726,广域推送关闭 社团88《乡音》咨询群,
组织实体官方群,社团官方群,,,,,820188296,社团42行星图书馆同人社,
组织实体官方群,社团官方群,,,,,951230785,广域推送关闭 社团82诹访幻想纪行,
组织实体官方群,社团官方群,,,,,101051539,广域推送关闭 社团87喵站,
组织实体官方群,社团官方群,,,,,281266439,广域推送关闭 社团90灵社幻声,
组织实体官方群,社团官方群,,,,,342535693,社团34远星社,
组织实体官方群,社团官方群,,,,,768129119,社团03何醉幻想工坊,
组织实体官方群,社团官方群,,,,,260712511,社团43沙拉社,
组织实体官方群,社团官方群,,,,,707234123,社团27藤花旧馆,
组织实体官方群,社团官方群,,,,,934964161,社团24潮汐流通社,
组织实体官方群,社团官方群,,,,,892708742,社团25淑茗斋手书群,
组织实体官方群,社团官方群,,,,,372786747,社团12幻梦星工坊,
组织实体官方群,社团官方群,,,,,1042057890,广域推送关闭 社团81青虹轨迹,
组织实体官方群,社团官方群,,,,,674493972,社团31绯色不眠夜,
组织实体官方群,社团官方群,,,,,162368799,社团21长野幻想物语茶座,
组织实体官方群,社团官方群,,,,,81373512,社团14凝冰百合花纪录会（TH）,
组织实体官方群,社团官方群,,,,,1046402918,社团35冰工厂,
组织实体官方群,社团官方群,,,,,114544149,社团02妖怪之山调查据点,
